,lat,lon,url,state
0,49.15930877477478,-95.03180527026957,"https://api.weather.gov/points/49.1593,-95.0318",MN
1,49.15930877477478,-94.80658004504434,"https://api.weather.gov/points/49.1593,-94.8066",MN
2,48.934083549549555,-123.18495842342338,"https://api.weather.gov/points/48.9341,-123.185",WA
3,48.934083549549555,-122.95973319819815,"https://api.weather.gov/points/48.9341,-122.9597",WA
4,48.934083549549555,-122.73450797297292,"https://api.weather.gov/points/48.9341,-122.7345",WA
5,48.934083549549555,-122.50928274774769,"https://api.weather.gov/points/48.9341,-122.5093",WA
6,48.934083549549555,-122.28405752252246,"https://api.weather.gov/points/48.9341,-122.2841",WA
7,48.934083549549555,-122.05883229729723,"https://api.weather.gov/points/48.9341,-122.0588",WA
8,48.934083549549555,-121.833607072072,"https://api.weather.gov/points/48.9341,-121.8336",WA
9,48.934083549549555,-121.60838184684677,"https://api.weather.gov/points/48.9341,-121.6084",WA
10,48.934083549549555,-121.38315662162154,"https://api.weather.gov/points/48.9341,-121.3832",WA
11,48.934083549549555,-121.15793139639631,"https://api.weather.gov/points/48.9341,-121.1579",WA
12,48.934083549549555,-120.93270617117108,"https://api.weather.gov/points/48.9341,-120.9327",WA
13,48.934083549549555,-120.70748094594585,"https://api.weather.gov/points/48.9341,-120.7075",WA
14,48.934083549549555,-120.48225572072062,"https://api.weather.gov/points/48.9341,-120.4823",WA
15,48.934083549549555,-120.25703049549539,"https://api.weather.gov/points/48.9341,-120.257",WA
16,48.934083549549555,-120.03180527027016,"https://api.weather.gov/points/48.9341,-120.0318",WA
17,48.934083549549555,-119.80658004504492,"https://api.weather.gov/points/48.9341,-119.8066",WA
18,48.934083549549555,-119.5813548198197,"https://api.weather.gov/points/48.9341,-119.5814",WA
19,48.934083549549555,-119.35612959459446,"https://api.weather.gov/points/48.9341,-119.3561",WA
20,48.934083549549555,-119.13090436936923,"https://api.weather.gov/points/48.9341,-119.1309",WA
21,48.934083549549555,-118.905679144144,"https://api.weather.gov/points/48.9341,-118.9057",WA
22,48.934083549549555,-118.68045391891877,"https://api.weather.gov/points/48.9341,-118.6805",WA
23,48.934083549549555,-118.45522869369354,"https://api.weather.gov/points/48.9341,-118.4552",WA
24,48.934083549549555,-118.23000346846831,"https://api.weather.gov/points/48.9341,-118.23",WA
25,48.934083549549555,-118.00477824324308,"https://api.weather.gov/points/48.9341,-118.0048",WA
26,48.934083549549555,-117.77955301801785,"https://api.weather.gov/points/48.9341,-117.7796",WA
27,48.934083549549555,-117.55432779279262,"https://api.weather.gov/points/48.9341,-117.5543",WA
28,48.934083549549555,-117.32910256756739,"https://api.weather.gov/points/48.9341,-117.3291",WA
29,48.934083549549555,-117.10387734234216,"https://api.weather.gov/points/48.9341,-117.1039",WA
30,48.934083549549555,-116.87865211711693,"https://api.weather.gov/points/48.9341,-116.8787",WA
31,48.934083549549555,-116.6534268918917,"https://api.weather.gov/points/48.9341,-116.6534",ID
32,48.934083549549555,-116.42820166666647,"https://api.weather.gov/points/48.9341,-116.4282",ID
33,48.934083549549555,-116.20297644144124,"https://api.weather.gov/points/48.9341,-116.203",ID
34,48.934083549549555,-115.977751216216,"https://api.weather.gov/points/48.9341,-115.9778",MT
35,48.934083549549555,-115.75252599099078,"https://api.weather.gov/points/48.9341,-115.7525",MT
36,48.934083549549555,-115.52730076576555,"https://api.weather.gov/points/48.9341,-115.5273",MT
37,48.934083549549555,-115.30207554054032,"https://api.weather.gov/points/48.9341,-115.3021",MT
38,48.934083549549555,-115.07685031531508,"https://api.weather.gov/points/48.9341,-115.0769",MT
39,48.934083549549555,-114.85162509008985,"https://api.weather.gov/points/48.9341,-114.8516",MT
40,48.934083549549555,-114.62639986486462,"https://api.weather.gov/points/48.9341,-114.6264",MT
41,48.934083549549555,-114.4011746396394,"https://api.weather.gov/points/48.9341,-114.4012",MT
42,48.934083549549555,-114.17594941441416,"https://api.weather.gov/points/48.9341,-114.1759",MT
43,48.934083549549555,-113.95072418918893,"https://api.weather.gov/points/48.9341,-113.9507",MT
44,48.934083549549555,-113.7254989639637,"https://api.weather.gov/points/48.9341,-113.7255",MT
45,48.934083549549555,-113.50027373873847,"https://api.weather.gov/points/48.9341,-113.5003",MT
46,48.934083549549555,-113.27504851351324,"https://api.weather.gov/points/48.9341,-113.275",MT
47,48.934083549549555,-113.04982328828801,"https://api.weather.gov/points/48.9341,-113.0498",MT
48,48.934083549549555,-112.82459806306278,"https://api.weather.gov/points/48.9341,-112.8246",MT
49,48.934083549549555,-112.59937283783755,"https://api.weather.gov/points/48.9341,-112.5994",MT
50,48.934083549549555,-112.37414761261232,"https://api.weather.gov/points/48.9341,-112.3741",MT
51,48.934083549549555,-112.14892238738709,"https://api.weather.gov/points/48.9341,-112.1489",MT
52,48.934083549549555,-111.92369716216186,"https://api.weather.gov/points/48.9341,-111.9237",MT
53,48.934083549549555,-111.69847193693663,"https://api.weather.gov/points/48.9341,-111.6985",MT
54,48.934083549549555,-111.4732467117114,"https://api.weather.gov/points/48.9341,-111.4732",MT
55,48.934083549549555,-111.24802148648617,"https://api.weather.gov/points/48.9341,-111.248",MT
56,48.934083549549555,-111.02279626126094,"https://api.weather.gov/points/48.9341,-111.0228",MT
57,48.934083549549555,-110.7975710360357,"https://api.weather.gov/points/48.9341,-110.7976",MT
58,48.934083549549555,-110.57234581081048,"https://api.weather.gov/points/48.9341,-110.5723",MT
59,48.934083549549555,-110.34712058558524,"https://api.weather.gov/points/48.9341,-110.3471",MT
